yearq,US_VRNRO,KSP_VRNRO,SEA_VRNRO,US_AVNRO,KSP_AVNRO,SEA_AVNRO,US_VRRMF,KSP_VRRMF,SEA_VRRMF,US_AVRMF,KSP_AVRMF,SEA_AVRMF,US_ARRMF,KSP_ARRMF,SEA_ARRMF
2012 Q1,0.120936505496502,0.10879847407341,0.11154050379991501,NA,NA,NA,0.0681402385234833,0.0650931224226952,0.0629097670316696,NA,NA,NA,98.9161834716797,96.7665634155273,NA
2012 Q2,0.119982644915581,0.103147283196449,0.09946475178003311,NA,NA,NA,0.066871166229248,0.0638200491666794,0.06367390602827071,NA,NA,NA,99.5353775024414,97.4747924804688,NA
2012 Q3,0.11903690546751,0.103986702859402,0.10236939042806602,NA,NA,NA,0.065398097038269,0.0620188899338245,0.07293015718460082,NA,NA,NA,100.148826599121,98.1546936035156,NA
2012 Q4,0.117719329893589,0.101607017219067,0.10157736390829099,NA,NA,NA,0.064085066318512,0.0609732866287231,0.06918400526046752,NA,NA,NA,100.669502258301,98.826301574707,NA
2013 Q1,0.116910807788372,0.0996722355484962,0.09744021296501158,NA,NA,NA,0.0636761710047722,0.0612549893558025,0.11521796882152599,NA,NA,NA,101.392143249512,99.7921447753906,NA
2013 Q2,0.115788146853447,0.100011758506298,0.0990468338131905,NA,NA,NA,0.0618240423500538,0.0594875440001488,0.08831493556499478,NA,NA,NA,102.22900390625,100.930290222168,NA
2013 Q3,0.114794328808784,0.0976252779364586,0.09603937715291981,NA,NA,NA,0.0616520754992962,0.0585606098175049,0.078882984817028,NA,NA,NA,102.884841918945,101.803199768066,NA
2013 Q4,0.113569088280201,0.0966968312859535,0.09719353169202802,NA,NA,NA,0.0632419511675835,0.0560726262629032,0.07925020158290859,NA,NA,NA,103.320007324219,102.251449584961,NA
2014 Q1,0.11259488761425,0.0950616225600243,0.09325195103883739,NA,NA,NA,0.0627282187342644,0.058603223413229,0.08015861362218861,NA,NA,NA,103.863563537598,103.041046142578,NA
2014 Q2,0.111400976777077,0.0908921658992767,0.09069038927555081,NA,NA,NA,0.0612367205321789,0.0580194666981697,0.08948372304439539,NA,NA,NA,104.599601745605,103.891815185547,NA
2014 Q3,0.10925667732954,0.0882681608200073,0.08966878801584241,NA,NA,NA,0.0615119189023972,0.058152861893177,0.08426445722579959,NA,NA,NA,105.367156982422,104.703163146973,NA
2014 Q4,0.107085295021534,0.0843728110194206,0.08635454624891278,NA,NA,NA,0.0641198456287384,0.0626629665493965,0.11924850195646299,NA,NA,NA,106.190979003906,105.724014282227,NA
2015 Q1,0.106948472559452,0.0841119214892387,0.0851051658391953,NA,NA,NA,0.0632230341434479,0.0591707304120064,0.09632408618926999,NA,NA,NA,107.484642028809,107.542343139648,NA
2015 Q2,0.105190970003605,0.0819532871246338,0.0830039009451866,NA,NA,NA,0.0630800426006317,0.0609728097915649,0.107758171856403,NA,NA,NA,109.038032531738,109.894958496094,NA
2015 Q3,0.103360801935196,0.0800264105200768,0.0781701877713203,NA,NA,NA,0.0628373399376869,0.0610223859548569,0.10736491531133699,NA,NA,NA,110.047119140625,111.065734863281,NA
2015 Q4,0.101171463727951,0.0769969671964645,0.07896653562784188,NA,NA,NA,0.0629280731081963,0.0601424276828766,0.093520499765873,NA,NA,NA,110.606147766113,112.149932861328,NA
2016 Q1,0.101227529346943,0.0723841488361359,0.073329970240593,NA,NA,NA,0.0619197301566601,0.056292001157999,0.07741267979145049,NA,NA,NA,111.755722045898,114.19278717041,NA
2016 Q2,0.0996680781245232,0.0704096183180809,0.0708668455481529,NA,NA,NA,0.0624454952776432,0.0533855073153973,0.06760617345571521,NA,NA,NA,112.77352142334,116.22777557373,NA
2016 Q3,0.0984680727124214,0.0643015429377556,0.061874825507402406,NA,NA,NA,0.0635797306895256,0.0534887239336967,0.06683824956417081,NA,NA,NA,113.332153320313,116.624977111816,NA
2016 Q4,0.0975352823734283,0.0736012533307076,0.06816721707582468,NA,NA,NA,0.0661714226007462,0.0582723245024681,0.0673015564680099,NA,NA,NA,113.668350219727,117.422485351563,NA
2017 Q1,0.0973081514239311,0.0756392627954483,0.0745475888252258,NA,NA,NA,0.0658279806375504,0.0550741218030453,0.0615067966282368,NA,NA,NA,114.772598266602,119.630432128906,NA
2017 Q2,0.0967097878456116,0.0760036781430244,0.07510176301002501,NA,NA,NA,0.0650431662797928,0.0538488328456879,0.0557670556008816,NA,NA,NA,115.911460876465,121.592330932617,NA
2017 Q3,0.0970751568675041,0.0705201476812363,0.06937164068222049,NA,NA,NA,0.0662693232297897,0.0598678886890411,0.09517491608858109,NA,NA,NA,116.338768005371,121.397186279297,NA
2017 Q4,0.0962814837694168,0.0719855278730392,0.07361365109682082,NA,NA,NA,0.0682853907346725,0.0637660473585129,0.108899541199207,NA,NA,NA,116.760147094727,121.404167175293,NA
2018 Q1,0.0958869010210037,0.0653864517807961,0.06252919882535929,NA,NA,NA,0.0671569779515266,0.0610345378518105,0.124872744083405,NA,NA,NA,117.924179077148,123.399993896484,NA
2018 Q2,0.0959270671010017,0.0631101801991463,0.0598719231784344,NA,NA,NA,0.0636264383792877,0.0576466619968414,0.10381578654050802,NA,NA,NA,119.337844848633,125.313255310059,NA
2018 Q3,0.0938344895839691,0.0651490688323975,0.056897006928920704,NA,NA,NA,0.0638391152024269,0.0594795271754265,0.10461125522851898,NA,NA,NA,119.827995300293,125.123199462891,NA
2018 Q4,0.0940594226121902,0.0592958852648735,0.05630620941519741,NA,NA,NA,0.0658244714140892,0.0643115192651749,0.09357330203056338,NA,NA,NA,120.23112487793,125.295616149902,NA
2019 Q1,0.0945088490843773,0.0605777427554131,0.05716507881879811,NA,NA,NA,0.0648973435163498,0.0635046884417534,0.117406219244003,NA,NA,NA,121.460090637207,127.170402526855,NA
2019 Q2,0.0935868322849274,0.0587124601006508,0.0570775866508484,NA,NA,NA,0.0629834979772568,0.0588427409529686,0.08611135929822922,NA,NA,NA,122.788764953613,129.379272460938,NA
2019 Q3,0.0937492102384567,0.0544756837189198,0.0464328229427338,NA,NA,NA,0.063325472176075,0.0603556968271732,0.0621480271220207,NA,NA,NA,123.079895019531,129.027130126953,NA
2019 Q4,0.0945232659578323,0.0547643713653088,0.0507539212703705,NA,NA,NA,0.066173367202282,0.0601451136171818,0.053503021597862195,NA,NA,NA,123.314323425293,129.512771606445,NA
2020 Q1,0.0951626002788544,0.0561201572418213,0.0536123290657997,NA,NA,NA,0.0680323243141174,0.059515792876482,0.0531787276268005,NA,NA,NA,123.910934448242,130.963195800781,NA
2020 Q2,0.0973607674241066,0.0594108998775482,0.060083907097578,NA,NA,NA,0.0690349489450455,0.0628703162074089,0.0791358351707458,NA,NA,NA,124.136596679688,130.198089599609,NA
2020 Q3,0.103149697184563,0.0654702931642532,0.06950014084577559,NA,NA,NA,0.0680259540677071,0.0708938762545586,0.113436721265316,NA,NA,NA,124.634178161621,129.071487426758,NA
2020 Q4,0.108559869229794,0.0717912539839745,0.07802454382181169,NA,NA,NA,0.0678476020693779,0.0717642083764076,0.108064360916615,NA,NA,NA,125.151863098145,128.539978027344,NA
2021 Q1,0.115091867744923,0.0860388353466988,0.0952173545956612,NA,NA,NA,0.062156829982996,0.0657212659716606,0.08264347165822979,NA,NA,NA,127.29621887207,131.065673828125,NA
2021 Q2,0.118959307670593,0.0905392989516258,0.10074785351753199,NA,NA,NA,0.0535915940999985,0.0545367710292339,0.06623273342847819,NA,NA,NA,131.782302856445,136.385650634766,NA
2021 Q3,0.119432061910629,0.091364674270153,0.10350944101810498,NA,NA,NA,0.049261175096035,0.0519236735999584,0.06560678035020831,NA,NA,NA,135.070007324219,139.22151184082,NA
2021 Q4,0.11935318261385,0.0929551720619202,0.10636310279369401,NA,NA,NA,0.0512082800269127,0.0543468110263348,0.07118179649114612,NA,NA,NA,136.399337768555,139.120239257813,NA
2022 Q1,0.120194830000401,0.0970136523246765,0.11432921886444099,NA,NA,NA,0.0526410527527332,0.0548186898231506,0.0831762254238129,NA,NA,NA,139.058044433594,142.455078125,NA
2022 Q2,0.121372058987617,0.102906115353107,0.123933732509613,NA,NA,NA,0.0546417981386185,0.0582357421517372,0.0737560391426086,NA,NA,NA,142.31477355957,146.568756103516,NA
2022 Q3,0.123159505426884,0.102058276534081,0.12421865016222,NA,NA,NA,0.0603962056338787,0.0622752644121647,0.128998965024948,NA,NA,NA,142.358825683594,145.452362060547,NA
2022 Q4,0.124913543462753,0.103632010519505,0.12799380719661702,NA,NA,NA,0.0659391507506371,0.0654626712203026,0.123802326619625,NA,NA,NA,141.934783935547,143.165969848633,NA
2023 Q1,0.128521546721458,0.11404475569725,0.14228686690330497,NA,NA,NA,0.0686936378479004,0.0650309696793556,0.10580997914075899,NA,NA,NA,143.485977172852,144.681610107422,NA
2023 Q2,0.131819367408752,0.120764836668968,0.15219493210315702,NA,NA,NA,0.0713260099291801,0.0624633729457855,0.08991426974534991,NA,NA,NA,144.652526855469,146.352111816406,NA
2023 Q3,0.134464651346207,0.129129275679588,0.16126275062561,NA,NA,NA,0.0744315311312675,0.0672443211078644,0.0805047526955605,NA,NA,NA,144.103713989258,145.452362060547,NA
2023 Q4,0.136031314730644,0.143039509654045,0.171308755874634,NA,NA,NA,0.0777830481529236,0.0688497871160507,0.0785336866974831,NA,NA,NA,143.744964599609,144.854888916016,NA
2024 Q1,0.139040037989616,0.153683230280876,0.188100308179855,NA,NA,NA,0.0794380754232407,0.0692897811532021,0.0895341783761978,NA,NA,NA,145.129241943359,147.478424072266,NA
2024 Q2,0.13961473107338,0.153903901576996,0.19117179512977597,NA,NA,NA,0.0802196338772774,0.0700184628367424,0.0934746041893959,NA,NA,NA,146.425491333008,149.451705932617,NA
2024 Q3,0.140321716666222,0.159005492925644,0.19945892691612202,NA,NA,NA,0.081331193447113,0.0727392211556435,0.0995228067040443,NA,NA,NA,145.827194213867,148.052474975586,NA
2024 Q4,0.141440644860268,0.161326080560684,0.20526625216007197,NA,NA,NA,0.0830252319574356,0.0733538940548897,0.10140154510736502,NA,NA,NA,145.413864135742,147.516555786133,NA
2025 Q1,0.142106473445892,0.164055347442627,0.21015439927578,NA,NA,NA,0.0829981416463852,0.073035754263401,0.111959427595139,NA,NA,NA,146.902404785156,149.555191040039,NA
2025 Q2,0.143353432416916,0.16797861456871,0.21712864935398102,NA,NA,NA,0.0825971513986588,0.0706501454114914,0.09289006888866419,NA,NA,NA,147.694458007813,151.424865722656,NA
2025 Q3,0.142772510647774,0.171388551592827,0.21908076107502,NA,NA,NA,0.0834420472383499,0.0729368627071381,0.09227224439382549,NA,NA,NA,146.691528320313,149.988143920898,NA
2025 Q4,0.141690731048584,0.168630540370941,0.21914054453373,NA,NA,NA,0.085086315870285,0.0739227309823036,0.0873326808214188,NA,NA,NA,145.902374267578,148.381423950195,NA
2026 Q1,0.148274153470993,0.178456276655197,0.231245800852775,NA,NA,NA,0.0965188518166542,0.0836995840072632,0.08982761204242709,NA,NA,NA,145.026794433594,148.802810668945,NA
2026 Q2,0.153604552149773,0.184850752353668,0.24063454568386097,NA,NA,NA,0.105845309793949,0.0896447971463203,0.0957631096243858,NA,NA,NA,143.484558105469,148.775726318359,NA
2026 Q3,0.160688042640686,0.192872926592827,0.24831740558147503,NA,NA,NA,0.116337187588215,0.100947171449661,0.12726014107465722,NA,NA,NA,139.474731445313,143.454315185547,NA
2026 Q4,0.165198162198067,0.202654018998146,0.26416455209255196,NA,NA,NA,0.119804754853249,0.103999726474285,0.11768157780170432,NA,NA,NA,135.717086791992,139.754745483398,NA
2027 Q1,0.169330433011055,0.205490067601204,0.26619079709052995,NA,NA,NA,0.117199055850506,0.100843645632267,0.10738781839609149,NA,NA,NA,134.446365356445,139.956039428711,NA
2027 Q2,0.172259405255318,0.206736505031586,0.26672370731830597,NA,NA,NA,0.113800249993801,0.0989833250641823,0.12020215392112729,NA,NA,NA,134.340850830078,140.889709472656,NA
2027 Q3,0.173153847455978,0.206766501069069,0.26631598174572,NA,NA,NA,0.109785735607147,0.0958493575453758,0.1066011041402816,NA,NA,NA,133.547943115234,139.328826904297,NA
2027 Q4,0.172384977340698,0.204618647694588,0.26358921825885806,NA,NA,NA,0.10760810226202,0.0951438695192337,0.1000048145651817,NA,NA,NA,133.418334960938,139.055572509766,NA
